"CARRER","NOM_CARRER","PRIMER_NUM","ULTIM_NUM","TIPUSNUM","DISTRICTE","SECC_CENS","AEB","BARRI","SECC_EST","DPOSTAL"
335508,"Tiana","0001","0021",1,9,6,183.0,58,144.0,8030
335508,"Tiana","0012","0022",2,9,6,183.0,58,144.0,8030
335654,"Ctra Vallvid Tibid","0001","0117",1,5,2,92.0,22,182.0,8017
335654,"Ctra Vallvid Tibid","0002I","0054",2,5,2,92.0,22,101.0,8035
335654,"Ctra Vallvid Tibid","0056B","0086",2,7,90,150.0,39,190.0,8035
335654,"Ctra Vallvid Tibid","0096","0118",2,5,2,92.0,22,181.0,8035
335701,"Pl Tibidabo","0001","0005",1,5,2,92.0,22,181.0,8035
335701,"Pl Tibidabo","0002","0004",2,5,2,92.0,22,181.0,8035
335803,"Tigre","0001","0035",1,1,16,6.0,1,140.0,8001
335803,"Tigre","0002A","0028",2,1,16,6.0,1,141.0,8001
336001,"Pg Til·lers","0001","0019",1,4,53,89.0,21,77.0,8034
336001,"Pg Til·lers","0021","0027",1,4,55,90.0,21,77.0,8034
336001,"Pg Til·lers","0002","0028",2,4,55,90.0,21,77.0,8034
336103,"Tiradors","0001B","0011",1,1,54,19.0,4,38.0,8003
336103,"Tiradors","0002","0008",2,1,54,19.0,4,36.0,8003
336169,"Tiro","0001","0007",1,7,89,150.0,39,193.0,8035
336169,"Tiro","0002","0008",2,7,89,150.0,39,193.0,8035
336205,"Tirso","0001","0053",1,6,16,118.0,29,146.0,8023
336205,"Tirso","0002","0050",2,6,17,118.0,29,145.0,8023
336307,"Tirso de Molina","0001","0017",1,3,94,72.0,18,173.0,8028
336307,"Tirso de Molina","0002","0022",2,3,94,72.0,18,175.0,8028
336409,"Tissó","0001","0011",1,8,94,176.0,52,142.0,8016
336409,"Tissó","0013","0019",1,8,93,176.0,52,141.0,8016
336409,"Tissó","0021","0037",1,8,90,175.0,52,137.0,8016
336409,"Tissó","0039","0065",1,8,89,175.0,52,136.0,8016
336409,"Tissó","0002","0010",2,8,96,177.0,52,144.0,8016
336409,"Tissó","0012","0046",2,8,99,177.0,52,147.0,8016
336409,"Tissó","0048","0074",2,8,102,177.0,52,153.0,8016
336500,"Ticià","0001","0019",1,6,6,115.0,28,155.0,8023
336500,"Ticià","0021","0075",1,6,9,116.0,28,158.0,8035
336500,"Ticià","0002","0024",2,6,6,115.0,28,155.0,8023
336500,"Ticià","0026","0048",2,6,10,116.0,28,159.0,8035
336500,"Ticià","0050","0070",2,6,9,116.0,28,159.0,8035
336704,"Tubella","0023","0031",1,4,9,77.0,19,38.0,8014
336704,"Tubella","0024","0030",2,4,9,77.0,19,38.0,8014
336806,"Rier Can Toda","0001","0027",1,6,24,120.0,30,121.0,8024
336806,"Rier Can Toda","0029","0035",1,6,23,120.0,30,123.0,8024
336806,"Rier Can Toda","0002","0010",2,6,24,120.0,30,121.0,8024
336806,"Rier Can Toda","0012","0042",2,6,23,120.0,30,122.0,8024
336850,"Av Tots Sants","0001","0059",1,5,1,91.0,22,183.0,8017
336850,"Av Tots Sants","0002","0034",2,5,1,91.0,22,183.0,8017
336908,"Tòquio","0001","0009I",1,4,55,90.0,21,81.0,8034
336908,"Tòquio","0002","0008",2,4,55,90.0,21,81.0,8034
337004,"Pl Jardins Tòquio","0001B","0005",1,4,56,90.0,21,77.0,8034
337004,"Pl Jardins Tòquio","0002","0004",2,4,56,90.0,21,77.0,8034
337106,"Toledo","0001","0039",1,3,63,69.0,16,116.0,8014
337106,"Toledo","0002","0032",2,3,62,69.0,16,117.0,8014
337208,"Ptge Toledo","0001","0019",1,3,62,69.0,16,117.0,8014
337208,"Ptge Toledo","0002","0022",2,3,62,69.0,16,117.0,8014
337300,"Tolosa","0001","0005",1,10,86,220.0,70,86.0,8019
337300,"Tolosa","0002","0010",2,10,86,220.0,70,86.0,8019
337401,"Tolrà","0001","0061",1,7,71,148.0,37,145.0,8032
337401,"Tolrà","0002","0022",2,7,74,148.0,37,139.0,8032
337401,"Tolrà","0024","0062",2,7,75,148.0,37,138.0,8032
337503,"Tomàs Mieres","0001","0007",1,1,23,9.0,2,62.0,8002
337503,"Tomàs Mieres","0002","0006",2,1,23,9.0,2,62.0,8002
337605,"Tomàs Padró","0001","0031",1,10,1,201.0,64,146.0,8026
337605,"Tomàs Padró","0002","0026",2,10,1,201.0,64,145.0,8026
337809,"Timó","0001","0003",1,1,27,10.0,2,83.0,8002
337809,"Timó","0002","0002",2,1,27,10.0,2,83.0,8002
337900,"Ptge Tona","0001","0011",1,6,12,117.0,28,150.0,8023
337900,"Ptge Tona","0002","0018",2,6,12,117.0,28,149.0,8023
338109,"Tonell","0001","0003",1,1,27,10.0,2,81.0,8002
338109,"Tonell","0002","0002",2,1,27,10.0,2,81.0,8002
338200,"Topazi","0001","0007",1,6,52,128.0,31,74.0,8012
338200,"Topazi","0009","0023",1,6,34,122.0,31,101.0,8012
338200,"Topazi","0025","0035",1,6,36,122.0,31,100.0,8012
338200,"Topazi","0002","0010",2,6,52,128.0,31,74.0,8012
338200,"Topazi","0012","0026",2,6,34,122.0,31,101.0,8012
338200,"Topazi","0028","0040",2,6,36,122.0,31,100.0,8012
338302,"Topete","0001","0009",1,10,59,213.0,68,39.0,8005
338302,"Topete","0002","0012",2,10,59,213.0,68,39.0,8005
338506,"Tordera","0001","0011",1,6,57,129.0,31,17.0,8012
338506,"Tordera","0013","0039",1,6,56,129.0,31,17.0,8012
338506,"Tordera","0041","0059",1,6,59,129.0,31,20.0,8012
338506,"Tordera","0002","0012",2,6,57,129.0,31,17.0,8012
338506,"Tordera","0014","0044",2,6,56,129.0,31,16.0,8012
338506,"Tordera","0046","0070",2,6,59,129.0,31,22.0,8012
338608,"Torelló","0008","0016",2,7,102,153.0,42,208.0,8035
338608,"Torelló","0001","0019",1,7,102,153.0,42,171.0,8035
338700,"Torné","0001","0023",1,9,5,182.0,57,145.0,8033
338700,"Torné","0002","0030",2,9,5,182.0,57,145.0,8033
338743,"Ptge Torné","0001","0013",1,9,5,182.0,57,145.0,8033
338743,"Ptge Torné","0016","0042",2,9,5,182.0,57,145.0,8033
338903,"Torns","0001","0039",1,3,80,70.0,17,201.0,8028
338903,"Torns","0002B","0038",2,3,79,70.0,17,199.0,8028
339000,"Ptge Torras Bages","0001","0015",1,5,4,93.0,23,179.0,8017
339000,"Ptge Torras Bages","0002","0014",2,5,4,93.0,23,179.0,8017
339101,"Pg Torras i Bages","0025","0083",1,9,38,190.0,60,108.0,8030
339101,"Pg Torras i Bages","0085","0127",1,9,37,190.0,60,105.0,8030
339101,"Pg Torras i Bages","0002","0008",2,9,25,187.0,60,113.0,8030
339101,"Pg Torras i Bages","0010","0028",2,9,27,187.0,60,113.0,8030
339101,"Pg Torras i Bages","0048","0082",2,9,29,188.0,60,110.0,8030
339101,"Pg Torras i Bages","0084","0106",2,9,30,188.0,60,111.0,8030
339101,"Pg Torras i Bages","0112","0172",2,9,32,189.0,60,112.0,8030
339101,"Pg Torras i Bages","0001","0023",1,9,26,187.0,60,115.0,8030
339101,"Pg Torras i Bages","0129","0157",1,9,32,189.0,60,104.0,8030
339101,"Pg Torras i Bages","0030","0046",2,9,28,188.0,60,110.0,8030
339101,"Pg Torras i Bages","0108B","0108",2,9,31,188.0,60,111.0,8030
339203,"Torras i Pujalt","0001","0029",1,5,48,103.0,25,130.0,8022
339203,"Torras i Pujalt","0031","0049",1,5,47,103.0,25,127.0,8022
339203,"Torras i Pujalt","0002","0020",2,5,48,103.0,25,130.0,8022
339203,"Torras i Pujalt","0022","0050",2,5,47,103.0,25,127.0,8022
339203,"Torras i Pujalt","0052","0068",2,5,46,103.0,25,125.0,8022
339203,"Torras i Pujalt","0051","0069",1,5,46,103.0,25,126.0,8022
339305,"Torre","0017","0023",1,5,83,111.0,27,77.0,8006
339305,"Torre","0002","0010",2,5,82,111.0,27,75.0,8006
339305,"Torre","0012B","0012B",2,5,83,111.0,27,77.0,8006
339305,"Torre","0012","0012",2,5,82,111.0,27,75.0,8006
339305,"Torre","0014","0028",2,5,83,111.0,27,77.0,8006
339305,"Torre","0001","0015",1,5,84,111.0,27,77.0,8006
339407,"Pl Torre","0001","0007",1,5,83,111.0,27,77.0,8006
339407,"Pl Torre","0002","0006",2,5,83,111.0,27,77.0,8006
339509,"Torre d'en Damians","0001","0007",1,3,47,66.0,15,96.0,8014
339509,"Torre d'en Damians","0009","0021",1,3,50,66.0,15,137.0,8014
339509,"Torre d'en Damians","0010","0040",2,3,49,66.0,15,137.0,8014
339509,"Torre d'en Damians","0002","0008",2,3,47,66.0,15,95.0,8014
339600,"Torre Dulac","0001","0023",1,7,25,138.0,34,83.0,8024
339600,"Torre Dulac","0002","0022",2,7,25,138.0,34,83.0,8024
339815,"Camí Torre Melina","0002","0010",2,4,47,86.0,20,1.0,8028
339815,"Camí Torre Melina","0001","0013",1,4,47,86.0,20,1.0,8028
339906,"Torre dels Pardals","0001","0005",1,7,44,142.0,35,53.0,8041
339906,"Torre dels Pardals","0025","0041",1,7,46,142.0,35,51.0,8041
339906,"Torre dels Pardals","0043","0057",1,7,50,143.0,35,63.0,8041
339906,"Torre dels Pardals","0059","0059",1,7,50,143.0,35,63.0,8032
339906,"Torre dels Pardals","0061","0081",1,7,51,143.0,35,64.0,8032
339906,"Torre dels Pardals","0016","0040",2,7,45,142.0,35,52.0,8041
339906,"Torre dels Pardals","0042","0050",2,7,46,142.0,35,55.0,8041
339906,"Torre dels Pardals","0052","0088",2,7,50,143.0,35,62.0,8041
339906,"Torre dels Pardals","0090","0096",2,7,49,143.0,35,59.0,8032
339906,"Torre dels Pardals","0007","0023",1,7,45,142.0,35,51.0,8041
339906,"Torre dels Pardals","0059B","0059B",1,7,51,143.0,35,64.0,8032
339906,"Torre dels Pardals","0002","0014",2,7,44,142.0,35,53.0,8041
340009,"Torre Vélez","0001","0011",1,7,41,141.0,35,26.0,8041
340009,"Torre Vélez","0013","0039",1,7,39,141.0,35,27.0,8041
340009,"Torre Vélez","0002","0008",2,7,41,141.0,35,26.0,8041
340009,"Torre Vélez","0010","0042",2,7,40,141.0,35,26.0,8041
340304,"Torrelles","0001","0081",1,8,108,179.0,54,195.0,8033
340304,"Torrelles","0002","0090",2,8,108,179.0,54,195.0,8033
340406,"Torrent Flors","0001B","0037",1,6,60,130.0,31,66.0,8024
340406,"Torrent Flors","0039","0079",1,6,62,130.0,31,71.0,8024
340406,"Torrent Flors","0081","0107",1,6,31,121.0,31,111.0,8024
340406,"Torrent Flors","0109","0127",1,6,32,121.0,31,106.0,8024
340406,"Torrent Flors","0129","0149",1,6,28,121.0,31,106.0,8024
340406,"Torrent Flors","0151","0161",1,6,26,120.0,30,104.0,8024
340406,"Torrent Flors","0002","0062",2,6,63,130.0,31,65.0,8024
340406,"Torrent Flors","0064","0080",2,6,62,130.0,31,57.0,8024
340406,"Torrent Flors","0082","0122",2,6,30,121.0,31,56.0,8024
340406,"Torrent Flors","0124","0168",2,6,29,121.0,31,117.0,8024
340406,"Torrent Flors","0170","0178",2,6,26,120.0,30,118.0,8024
340600,"Torrent de Mariner","0001","0013",1,6,77,133.0,32,45.0,8025
340600,"Torrent de Mariner","0015","0021",1,6,78,133.0,32,49.0,8025
340600,"Torrent de Mariner","0002","0012",2,6,77,133.0,32,45.0,8025
340600,"Torrent de Mariner","0014","0024",2,6,78,133.0,32,49.0,8025
340701,"Torrent de Perera","0001","0173",1,9,1,182.0,57,154.0,8033
340701,"Torrent de Perera","0002B","0174",2,9,1,182.0,57,154.0,8033
340803,"Torrent Can Piquer","0001","0017",1,8,23,161.0,45,38.0,8016
340803,"Torrent Can Piquer","0019","0027",1,8,21,161.0,45,34.0,8016
340803,"Torrent Can Piquer","0002B","0012",2,8,22,161.0,45,38.0,8016
340803,"Torrent Can Piquer","0014","0022",2,8,21,161.0,45,46.0,8016
340905,"Torrent del Remei","0001","0063",1,6,17,118.0,29,140.0,8023
340905,"Torrent del Remei","0002","0010",2,6,4,114.0,28,124.0,8023
340905,"Torrent del Remei","0012","0034",2,6,17,118.0,29,124.0,8023
341001,"Torre Vella","0001","0041",1,8,116,181.0,56,211.0,8033
341001,"Torre Vella","0002","0064",2,8,116,181.0,56,211.0,8033
341103,"Torrent Vidalet","0001","0021",1,6,54,128.0,31,67.0,8012
341103,"Torrent Vidalet","0023","0045",1,6,53,128.0,31,69.0,8012
341103,"Torrent Vidalet","0047","0057",1,6,52,128.0,31,73.0,8012
341103,"Torrent Vidalet","0002","0046",2,6,60,130.0,31,67.0,8012
341103,"Torrent Vidalet","0048","0092",2,6,61,130.0,31,69.0,8012
341307,"Josep Torres","0001B","0027",1,6,56,129.0,31,16.0,8012
341307,"Josep Torres","0002","0028",2,6,56,129.0,31,15.0,8012
341409,"Torres","0001","0033",1,8,74,171.0,50,168.0,8042
341409,"Torres","0035","0087",1,8,70,171.0,50,170.0,8042
341409,"Torres","0089","0107",1,8,72,171.0,50,179.0,8042
341409,"Torres","0002","0034",2,8,67,170.0,50,183.0,8042
341409,"Torres","0036","0052",2,8,68,170.0,50,184.0,8042
341409,"Torres","0054","0082",2,8,69,170.0,50,181.0,8042
341409,"Torres","0084B","0104",2,8,65,170.0,50,188.0,8042
341500,"Ptge Torres","0001B","0023",1,2,44,26.0,6,305.0,8025
341500,"Ptge Torres","0002B","0020",2,2,44,26.0,6,305.0,8025
341555,"Ptge Torretes","0003","0009",1,5,5,93.0,23,173.0,8017
341555,"Ptge Torretes","0002","0008",2,5,5,93.0,23,173.0,8017
341602,"Torres i Amat","0001","0021",1,1,21,8.0,1,142.0,8001
341602,"Torres i Amat","0002","0020",2,1,21,8.0,1,142.0,8001
341704,"Torres de Marina","0001B","0031",1,3,25,60.0,12,74.0,8038
341704,"Torres de Marina","0002","0020",2,3,25,60.0,12,74.0,8038
341850,"Torrevieja","0015","0025",1,1,36,14.0,3,24.0,8005
341850,"Torrevieja","0006","0012",2,1,36,14.0,3,24.0,8003
341908,"Torrijos","0001B","0001B",1,6,55,129.0,31,19.0,8012
341908,"Torrijos","0001","0023",1,6,54,128.0,31,79.0,8012
341908,"Torrijos","0025","0059",1,6,53,128.0,31,77.0,8012
341908,"Torrijos","0002","0008",2,6,55,129.0,31,19.0,8012
341908,"Torrijos","0038","0072",2,6,53,128.0,31,69.0,8012
341908,"Torrijos","0010B","0036",2,6,54,128.0,31,67.0,8012
342004,"Tort","0001B","0007",1,3,59,68.0,16,103.0,8014
342004,"Tort","0009","0015",1,3,58,68.0,16,103.0,8014
342004,"Tort","0002","0016",2,3,59,68.0,16,105.0,8014
342106,"Tortellà","0001","0025",1,10,72,215.0,68,40.0,8005
342106,"Tortellà","0002","0020",2,10,72,215.0,68,40.0,8005
342208,"Tortosa","0022","0056",2,3,25,60.0,12,62.0,8038
342208,"Tortosa","0039","0061",1,3,25,60.0,12,64.0,8038
342300,"Tossa","0001","0027",1,7,119,156.0,43,150.0,8032
342300,"Tossa","0002","0028",2,7,119,156.0,43,150.0,8032
342401,"Camí Cal Totxo","0001","0019",1,5,2,92.0,22,181.0,8035
342401,"Camí Cal Totxo","0002","0024",2,5,2,92.0,22,181.0,8035
342503,"Treball","0001","0021",1,10,80,218.0,69,67.0,8019
342503,"Treball","0023","0033",1,10,235,"",69,67.0,8019
342503,"Treball","0059","0127",1,10,94,223.0,71,64.0,8019
342503,"Treball","0175","0217",1,10,121,229.0,72,184.0,8020
342503,"Treball","0219","0239",1,10,120,229.0,72,184.0,8020
342503,"Treball","0241","0261",1,10,119,228.0,72,192.0,8020
342503,"Treball","0002","0020",2,10,80,218.0,69,67.0,8019
342503,"Treball","0024","0036",2,10,235,"",69,67.0,8019
342503,"Treball","0054","0122",2,10,94,223.0,71,64.0,8019
342503,"Treball","0166","0186",2,10,122,229.0,72,185.0,8020
342503,"Treball","0188","0208",2,10,121,229.0,72,187.0,8020
342503,"Treball","0210","0230",2,10,120,229.0,72,188.0,8020
342503,"Treball","0262","0266",2,10,115,228.0,72,194.0,8020
342503,"Treball","0232","0260",2,10,118,228.0,72,191.0,8020
342503,"Treball","0263","0297",1,10,115,228.0,72,193.0,8020
342605,"Ptge Treball","0001B","0029",1,10,94,223.0,71,64.0,8019
342605,"Ptge Treball","0002","0032",2,10,94,223.0,71,64.0,8019
342707,"Travau","0001","0021",1,8,40,164.0,46,69.0,8031
342707,"Travau","0037","0047",1,8,44,165.0,46,78.0,8031
342707,"Travau","0049","0055",1,8,45,165.0,46,80.0,8031
342707,"Travau","0057","0073",1,8,47,165.0,46,84.0,8031
342707,"Travau","0002","0016",2,8,40,164.0,46,66.0,8031
342707,"Travau","0018","0024",2,8,48,166.0,47,67.0,8031
342707,"Travau","0026","0040",2,8,41,164.0,46,67.0,8031
342707,"Travau","0042","0070",2,8,47,165.0,46,79.0,8031
342707,"Travau","0023","0035",1,8,41,164.0,46,68.0,8031
342809,"Tradició","0001","0007",1,5,12,95.0,23,162.0,8017
342809,"Tradició","0002","0010",2,5,12,95.0,23,162.0,8017
342900,"Trafalgar","0001","0039",1,2,75,32.0,7,224.0,8010
342900,"Trafalgar","0041","0063",1,2,74,32.0,7,229.0,8010
342900,"Trafalgar","0002","0082",2,1,52,18.0,4,58.0,8010
343007,"Tragí","0001","0005",1,1,47,17.0,4,51.0,8003
343007,"Tragí","0002","0014",2,1,47,17.0,4,51.0,8003
343200,"Via Trajana","0017","0019",1,10,138,232.0,73,226.0,8020
343200,"Via Trajana","0021","0065",1,10,137,232.0,73,226.0,8020
343200,"Via Trajana","0034","0076",2,10,137,232.0,73,228.0,8020
343200,"Via Trajana","0018","0032",2,10,138,232.0,73,227.0,8020
343302,"Trajà","0001","0017",1,3,41,65.0,14,84.0,8004
343302,"Trajà","0002","0022",2,3,40,65.0,14,82.0,8004
343404,"Tramuntana","0001","0053",1,9,39,190.0,60,98.0,8030
343404,"Tramuntana","0002","0048",2,9,39,190.0,60,98.0,8030
343700,"Trapani","0002","0012",2,10,83,219.0,70,83.0,8019
343700,"Trapani","0001","0011",1,10,83,219.0,70,80.0,8019
343801,"Ptge Travessera","0001","0011",1,10,5,201.0,64,139.0,8041
343801,"Ptge Travessera","0002B","0014",2,10,5,201.0,64,139.0,8041
343903,"Trav Corts","0035","0061",1,4,43,86.0,20,7.0,8028
343903,"Trav Corts","0063","0159",1,4,49,87.0,20,8.0,8028
343903,"Trav Corts","0161","0177",1,4,48,87.0,20,10.0,8028
343903,"Trav Corts","0179","0243",1,4,30,83.0,19,66.0,8028
343903,"Trav Corts","0287","0293",1,4,25,82.0,19,60.0,8014
343903,"Trav Corts","0295","0345",1,4,22,80.0,19,59.0,8029
343903,"Trav Corts","0359","0379",1,4,21,79.0,19,55.0,8029
343903,"Trav Corts","0002","0056",2,4,44,86.0,20,7.0,8028
343903,"Trav Corts","0064I","0122",2,4,39,85.0,20,14.0,8028
343903,"Trav Corts","0124","0172",2,4,36,85.0,20,11.0,8028
343903,"Trav Corts","0174","0200",2,4,34,84.0,19,21.0,8028
343903,"Trav Corts","0202","0226",2,4,31,84.0,19,22.0,8028
343903,"Trav Corts","0228","0228",2,4,31,84.0,19,26.0,8028
343903,"Trav Corts","0230","0250",2,4,10,78.0,19,39.0,8014
343903,"Trav Corts","0252","0274",2,4,11,78.0,19,40.0,8014
343903,"Trav Corts","0276","0290",2,4,12,78.0,19,41.0,8029
343903,"Trav Corts","0312","0330",2,4,14,78.0,19,46.0,8029
343903,"Trav Corts","0332","0332",2,4,17,79.0,19,47.0,8029
343903,"Trav Corts","0334","0356",2,4,20,79.0,19,55.0,8029
343903,"Trav Corts","0058","0060",2,4,41,85.0,20,15.0,8028
343903,"Trav Corts","0228B","0228B",2,4,10,78.0,19,39.0,8028
343903,"Trav Corts","0292","0310",2,4,13,78.0,19,42.0,8029
343903,"Trav Corts","0001","0033",1,4,44,86.0,20,6.0,8028
343903,"Trav Corts","0245","0285",1,4,26,82.0,19,62.0,8014
344000,"Trav Dalt","0025","0061",1,6,21,119.0,30,128.0,8024
344000,"Trav Dalt","0063","0075",1,6,27,120.0,30,127.0,8024
344000,"Trav Dalt","0077","0099",1,6,26,120.0,30,126.0,8024
344000,"Trav Dalt","0101","0127",1,6,24,120.0,30,121.0,8024
344000,"Trav Dalt","0002","0016",2,6,36,122.0,31,98.0,8024
344000,"Trav Dalt","0018","0038",2,6,35,122.0,31,103.0,8024
344000,"Trav Dalt","0040","0064",2,6,27,120.0,30,104.0,8024
344000,"Trav Dalt","0066","0098",2,6,26,120.0,30,104.0,8024
344000,"Trav Dalt","0100","0138",2,6,25,120.0,30,118.0,8024
344000,"Trav Dalt","0001","0023",1,6,20,119.0,30,135.0,8024
344101,"Trav Gràcia","0001","0011",1,5,61,107.0,26,13.0,8021
344101,"Trav Gràcia","0013","0041",1,5,65,107.0,26,12.0,8021
344101,"Trav Gràcia","0043B","0049",1,5,66,108.0,26,16.0,8021
344101,"Trav Gràcia","0051","0089",1,5,69,108.0,26,15.0,8006
344101,"Trav Gràcia","0091","0103",1,5,68,108.0,26,21.0,8006
344101,"Trav Gràcia","0105","0119",1,6,42,124.0,31,84.0,8006
344101,"Trav Gràcia","0121","0139",1,6,49,127.0,31,83.0,8012
344101,"Trav Gràcia","0141","0167",1,6,50,127.0,31,80.0,8012
344101,"Trav Gràcia","0169","0207",1,6,54,128.0,31,79.0,8012
344101,"Trav Gràcia","0209","0245",1,6,60,130.0,31,67.0,8012
344101,"Trav Gràcia","0247","0271",1,6,63,130.0,31,65.0,8024
344101,"Trav Gràcia","0273","0287",1,6,81,133.0,32,47.0,8025
344101,"Trav Gràcia","0289","0347",1,6,77,133.0,32,46.0,8025
344101,"Trav Gràcia","0349","0373",1,7,2,135.0,33,6.0,8025
344101,"Trav Gràcia","0375","0389",1,7,6,135.0,33,6.0,8025
344101,"Trav Gràcia","0391","0409",1,7,5,135.0,33,5.0,8025
344101,"Trav Gràcia","0411","0431",1,7,10,136.0,33,19.0,8025
344101,"Trav Gràcia","0433","0451",1,7,11,136.0,33,20.0,8025
344101,"Trav Gràcia","0002","0024",2,5,61,107.0,26,9.0,8021
344101,"Trav Gràcia","0026","0036",2,5,65,107.0,26,10.0,8021
344101,"Trav Gràcia","0038","0052",2,5,66,108.0,26,17.0,8021
344101,"Trav Gràcia","0054","0082",2,5,67,108.0,26,18.0,8006
344101,"Trav Gràcia","0084","0092",2,5,68,108.0,26,20.0,8006
344101,"Trav Gràcia","0094","0116",2,6,43,125.0,31,4.0,8006
344101,"Trav Gràcia","0118","0138",2,6,48,126.0,31,6.0,8012
344101,"Trav Gràcia","0140","0160",2,6,47,126.0,31,6.0,8012
344101,"Trav Gràcia","0162","0172",2,6,46,126.0,31,11.0,8012
344101,"Trav Gràcia","0174","0198",2,6,55,129.0,31,19.0,8012
344101,"Trav Gràcia","0200","0212",2,6,59,129.0,31,20.0,8012
344101,"Trav Gràcia","0214","0230",2,6,64,131.0,32,21.0,8024
344101,"Trav Gràcia","0232","0246",2,6,65,131.0,32,34.0,8024
344101,"Trav Gràcia","0248","0262",2,6,66,131.0,32,35.0,8025
344101,"Trav Gràcia","0264","0280",2,6,76,132.0,32,36.0,8025
344101,"Trav Gràcia","0282","0308",2,6,75,132.0,32,43.0,8025
344101,"Trav Gràcia","0310","0330",2,7,3,135.0,33,1.0,8025
344101,"Trav Gràcia","0332","0368B",2,7,4,135.0,33,2.0,8025
344101,"Trav Gràcia","0368C","0368C",2,7,10,136.0,33,21.0,8025
344101,"Trav Gràcia","0368","0368",2,7,4,135.0,33,3.0,8025
344101,"Trav Gràcia","0370","0370",2,7,10,136.0,33,21.0,8025
344101,"Trav Gràcia","0372","0402",2,7,11,136.0,33,21.0,8025
344305,"Travessia","0001","0003",1,5,90,112.0,27,83.0,8023
344305,"Travessia","0002","0004",2,5,90,112.0,27,84.0,8023
344407,"Trvs Sant Antoni","0001","0035",1,6,51,127.0,31,91.0,8012
344407,"Trvs Sant Antoni","0002","0026",2,6,51,127.0,31,92.0,8012
344633,"Traviata","0001","0009",1,5,1,91.0,22,183.0,8017
344633,"Traviata","0002","0010",2,5,1,91.0,22,183.0,8017
344702,"Trèvol","0001","0021",1,7,54,144.0,36,105.0,8032
344702,"Trèvol","0002","0014",2,7,54,144.0,36,105.0,8032
344702,"Trèvol","0016","0020",2,7,53,144.0,36,104.0,8032
344804,"Tremp","0001","0015",1,9,39,190.0,60,98.0,8030
344804,"Tremp","0002","0014",2,9,39,190.0,60,98.0,8030
344906,"Tres Creus","0001B","0023",1,9,45,191.0,60,87.0,8030
344906,"Tres Creus","0002","0012",2,9,45,191.0,60,87.0,8030
345002,"Tres Llits","0001","0009",1,1,29,11.0,2,73.0,8002
345002,"Tres Llits","0002A","0010",2,1,29,11.0,2,73.0,8002
345068,"Tres Pins","0001","0041",1,3,24,59.0,11,57.0,8038
345068,"Tres Pins","0002","0038",2,3,24,59.0,11,57.0,8038
345104,"Tres Reis","0001","0011",1,5,7,95.0,23,175.0,8017
345104,"Tres Reis","0002","0016",2,5,7,95.0,23,175.0,8017
345206,"Tres Senyores","0001","0009",1,6,33,122.0,31,110.0,8024
345206,"Tres Senyores","0011","0037",1,6,31,121.0,31,111.0,8024
345206,"Tres Senyores","0002","0038",2,6,61,130.0,31,73.0,8024
345206,"Tres Senyores","0040","0050",2,6,62,130.0,31,73.0,8024
345308,"Tres Torres","0001","0033",1,5,22,98.0,24,145.0,8017
345308,"Tres Torres","0035","0059",1,5,53,105.0,26,4.0,8017
345308,"Tres Torres","0004","0038",2,5,22,98.0,24,147.0,8017
345308,"Tres Torres","0040","0062",2,5,55,105.0,26,4.0,8017
