"partit_politic","nom","cognom_1","cognom_2","genere","remuneracio","observacio_remuneracio_ca","observacio_remuneracio_es","observacio_remuneracio_en","president_partit","descripcio_carrec_ca","descripcio_carrec_es","descripcio_carrec_en","posicio_principal","dependencia_ca","dependencia_es","dependencia_en","descripcio_uo_ampliada","ordre_caixa","foto","cv_ca","cv_es","agenda_ca","agenda_es","declaracio_activitats_ca","declaracio_activitats_es","declaracio_bens_ca","declaracio_bens_es"
"PSC","Juan","Pujol","Gómez","Masculí",0.0,"Com a conseller sense dedicació no té assignada una retribució fixa, i només percep les dietes que estableix la normativa per assistència a les sessions, amb un màxim de 10.000 euros anuals. Els barems de càlcul es troben a l'apartat <a href="" https://ajuntament.barcelona.cat/transparencia/ca/dietes-que-perceben-els-alts-carrecs-de-lajuntament "" target=”_blank”>'Dietes dels alts càrrecs'.</a>","Como consejero sin dedicación no tiene asignada una retribución fija, y solo percibe las dietas que establece la normativa por asistencia a las sesiones, con un máximo de 10.000 euros anuales. Los baremos de cálculo se encuentran en el apartado  <a href="" https://ajuntament.barcelona.cat/transparencia/es/dietas-que-perciben-los-altos-cargos-del-ayuntamiento"" target=”_blank”>  'Dietas de los altos cargos'. </a>","As a non-exclusive councillor, he has no fixed salary and only receives the subsistence allowance established under the regulations for attending meetings, up to a maximum of 10,000 euros a year. The calculation tables can be found in the  <a href="" https://ajuntament.barcelona.cat/transparencia/es/dietas-que-perciben-los-altos-cargos-del-ayuntamiento"" target=”_blank”>  ' Subsistence allowance for senior posts. </a> section.","No","Conseller","Consejero","District Councillor","Sí","Consell Municipal del Districte de Sant Martí","Consejo Municipal del Distrito de Sant Martí","Sant Martí District Council","Consell Municipal del Districte de Sant Martí",5,"https://apidocs.barcelona.cat/retribucions_pro/CLL_D10_Juan%20Pujol%20G%C3%B3mez_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/CLL_D10_Juan%20Pujol%20G%C3%B3mez_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/CLL_D10_Juan%20Pujol%20G%C3%B3mez_CVCS.pdf","","","","","",""
"Ciutadans","Juan","del Olmo","Fernández","Masculí",0.0,"Com a conseller sense dedicació no té assignada una retribució fixa, i només percep les dietes que estableix la normativa per assistència a les sessions, amb un màxim de 10.000 euros anuals. Els barems de càlcul es troben a l'apartat <a href="" https://ajuntament.barcelona.cat/transparencia/ca/dietes-que-perceben-els-alts-carrecs-de-lajuntament "" target=”_blank”>'Dietes dels alts càrrecs'.</a>","Como consejero sin dedicación no tiene asignada una retribución fija, y solo percibe las dietas que establece la normativa por asistencia a las sesiones, con un máximo de 10.000 euros anuales. Los baremos de cálculo se encuentran en el apartado  <a href="" https://ajuntament.barcelona.cat/transparencia/es/dietas-que-perciben-los-altos-cargos-del-ayuntamiento"" target=”_blank”>  'Dietas de los altos cargos'. </a>","As a non-exclusive councillor, he has no fixed salary and only receives the subsistence allowance established under the regulations for attending meetings, up to a maximum of 10,000 euros a year. The calculation tables can be found in the  <a href="" https://ajuntament.barcelona.cat/transparencia/es/dietas-que-perciben-los-altos-cargos-del-ayuntamiento"" target=”_blank”>  ' Subsistence allowance for senior posts. </a> section.","No","Conseller","Consejero","District Councillor","Sí","Consell Municipal del Districte de Nou Barris","Consejo Municipal del Distrito de Nou Barris","Nou Barris District Council","Consell Municipal del Districte de Nou Barris",5,"","https://apidocs.barcelona.cat/retribucions_pro/CLL_D08_Juan%20del%20Olmo%20Fern%C3%A1ndez_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/CLL_D08_Juan%20del%20Olmo%20Fern%C3%A1ndez_CVCS.pdf","","","","","",""
"Ciutadans","Juan","del Olmo","Fernández","Masculí",0.0,"Com a conseller sense dedicació no té assignada una retribució fixa, i només percep les dietes que estableix la normativa per assistència a les sessions, amb un màxim de 10.000 euros anuals. Els barems de càlcul es troben a l'apartat <a href="" https://ajuntament.barcelona.cat/transparencia/ca/dietes-que-perceben-els-alts-carrecs-de-lajuntament "" target=”_blank”>'Dietes dels alts càrrecs'.</a>","Como consejero sin dedicación no tiene asignada una retribución fija, y solo percibe las dietas que establece la normativa por asistencia a las sesiones, con un máximo de 10.000 euros anuales. Los baremos de cálculo se encuentran en el apartado  <a href="" https://ajuntament.barcelona.cat/transparencia/es/dietas-que-perciben-los-altos-cargos-del-ayuntamiento"" target=”_blank”>  'Dietas de los altos cargos'. </a>","As a non-exclusive councillor, he has no fixed salary and only receives the subsistence allowance established under the regulations for attending meetings, up to a maximum of 10,000 euros a year. The calculation tables can be found in the  <a href="" https://ajuntament.barcelona.cat/transparencia/es/dietas-que-perciben-los-altos-cargos-del-ayuntamiento"" target=”_blank”>  ' Subsistence allowance for senior posts. </a> section.","No","Vocal","Vocal","Member","No","Institut Municipal d'Informàtica de Barcelona","Instituto Municipal de Informática de Barcelona","Barcelona Municipal Institute of Information Technology","Institut Municipal d'Informàtica de Barcelona",0,"","https://apidocs.barcelona.cat/retribucions_pro/CLL_D08_Juan%20del%20Olmo%20Fern%C3%A1ndez_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/CLL_D08_Juan%20del%20Olmo%20Fern%C3%A1ndez_CVCS.pdf","","","","","",""
"Barcelona en comú","Judith","Calabria","Cortecans","Femení",51949.94,"En aplicació del codi ètic de Barcelona en Comú, percebrà uns ingressos nets mensuals de 2.290 euros, en 14 pagues.","En aplicación del código ético de Barcelona en Comú, percibirá unos ingresos netos mensuales de 2.290 euros, en 14 pagas","Under the code of ethics of Barcelona en Comú, he will receive a net monthly salary of 2,290 euros, in 14 instalments.","No","Consellera tècnica","Consejera técnica","Technical District councillor","Sí","Consell Municipal del Districte de Gràcia","Consejo Municipal del Distrito de Gràcia","Gràcia District Council","Consell Municipal del Districte de Gràcia",5,"https://apidocs.barcelona.cat/retribucions_pro/CLL_D06_Judith%20Calabria%20Cortecans_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/CLL_D06_Judith%20Calabria%20Cortecans_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/CLL_D06_Judith%20Calabria%20Cortecans_CVCS.pdf","","","","","",""
"Ciutadans","Julia","Barea","Sánchez","Femení",35250.04,"","","","No","Consellera","Consejera","District Councillor","Sí","Consell Municipal del Districte de Ciutat Vella","Consejo Municipal del Distrito de Ciutat Vella","Ciutat Vella District Council","Consell Municipal del Districte de Ciutat Vella",5,"https://apidocs.barcelona.cat/retribucions_pro/CLL_D01_Julia%20Barea%20S%C3%A1nchez_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/CLL_D01_Julia%20Barea%20S%C3%A1nchez_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/CLL_D01_Julia%20Barea%20S%C3%A1nchez_CVCS.pdf","","","","","",""
"ERC","Júlia","Mayor","Capdevila","Femení",0.0,"Com a consellera sense dedicació, no té assignada una retribució fixa, i només percep les dietes que estableix la normativa per assistència a les sessions, amb un màxim de 10.000 euros anuals. Els barems de càlcul es troben a l'apartat <a href="" https://ajuntament.barcelona.cat/transparencia/ca/dietes-que-perceben-els-alts-carrecs-de-lajuntament "" target=”_blank”>'Dietes dels alts càrrecs'.</a>","Como consejera sin dedicación no tiene asignada una retribución fija, y solo percibe las dietas que establece la normativa por asistencia a las sesiones, con un máximo de 10.000 euros anuales. Los baremos de cálculo se encuentran en el apartado  <a href="" https://ajuntament.barcelona.cat/transparencia/es/dietas-que-perciben-los-altos-cargos-del-ayuntamiento"" target=”_blank”>  'Dietas de los altos cargos'. </a>","As a non-exclusive councillor, he has no fixed salary and only receives the subsistence allowance established under the regulations for attending meetings, up to a maximum of 10,000 euros a year. The calculation tables can be found in the  <a href="" https://ajuntament.barcelona.cat/transparencia/es/dietas-que-perciben-los-altos-cargos-del-ayuntamiento"" target=”_blank”>  ' Subsistence allowance for senior posts. </a> section.","No","Consellera","Consejera","District Councillor","Sí","Consell Municipal del Districte de Sant Andreu","Consejo Municipal del Distrito de Sant Andreu","Sant Andreu District Council","Consell Municipal del Districte de Sant Andreu",5,"https://apidocs.barcelona.cat/retribucions_pro/CLL_D09_J%C3%BAlia%20Mayor%20Capdevila_FOTO.JPEG","","","","","","","",""
"","Júlia","Trias","Jurado","Femení",57224.3,"En aplicació del codi ètic de Barcelona en Comú, percebrà uns ingressos nets mensuals de 2.080 euros, en 14 pagues.","En aplicación del código ético de Barcelona en Comú, percibirá unos ingresos netos mensuales de 2.080 euros, en 14 pagas.","Under the code of ethics of Barcelona en Comú, she will receive a net monthly salary of 2,080 euros, in 14 instalments.","No","Cap de Gabinet de Regidoria","Jefa de Gabinete de Concejalía","Head of the Councillor's Office","Sí","Regidoria de Drets de Ciutadania","Concejalía de Derechos de Ciudadanía","Councillor's Office for Citizen Rights","Regidoria de Drets de Ciutadania",9,"https://apidocs.barcelona.cat/retribucions_pro/Fotografia%20J%C3%BAlia%20Trias.jpg","https://apidocs.barcelona.cat/retribucions_pro/EVE_AJB_Julia%20Trias%20Jurado_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/EVE_AJB_Julia%20Trias%20Jurado_CVCS.pdf","","","","","",""
"","Júlia","Miralles de Imperial","Pujol","Femení",52826.76,"En aplicació del codi ètic de Barcelona en Comú, percebrà uns ingressos nets mensuals de 2.080 euros, en 14 pagues.","En aplicación del código ético de Barcelona en Comú, percibirá unos ingresos netos mensuales de 2.080 euros, en 14 pagas.","Under the code of ethics of Barcelona en Comú, she will receive a net monthly salary of 2,080 euros, in 14 instalments.","No","Assessora 3","Asesora 3","Advisor 3","Sí","Sisena Tinència d'Alcaldia","Sexta Tenencia de Alcaldía","Sixth Deputy Mayor's Office","Sisena Tinència d'Alcaldia",9,"","https://apidocs.barcelona.cat/retribucions_pro/EVE_AJB_J%C3%BAlia%20Miralles%20de%20Imperial%20Pujol_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/EVE_AJB_J%C3%BAlia%20Miralles%20de%20Imperial%20Pujol_CVCS.pdf","","","","","",""
"","Júlia","Miralles de Imperial","Pujol","Femení",52826.76,"En aplicació del codi ètic de Barcelona en Comú, percebrà uns ingressos nets mensuals de 2.080 euros, en 14 pagues.","En aplicación del código ético de Barcelona en Comú, percibirá unos ingresos netos mensuales de 2.080 euros, en 14 pagas.","Under the code of ethics of Barcelona en Comú, she will receive a net monthly salary of 2,080 euros, in 14 instalments.","No","Membre","Miembro","Member","No","Consorci del Museu de Ciències Naturals de Barcelona","Consorcio del Museo de Ciencias Naturales de Barcelona","Consorci del Museu de Ciències Naturals de Barcelona Consortium","Consorci del Museu de Ciències Naturals de Barcelona",0,"","https://apidocs.barcelona.cat/retribucions_pro/EVE_AJB_J%C3%BAlia%20Miralles%20de%20Imperial%20Pujol_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/EVE_AJB_J%C3%BAlia%20Miralles%20de%20Imperial%20Pujol_CVCS.pdf","","","","","",""
"","Julià","Cabrerizo","Sinca","Masculí",22794.24,"","","","No","Assessor 5","Asesor 5","Advisor 5","Sí","Grup Polític Municipal Junts per Catalunya","Grup Polític Municipal Junts per Catalunya","Grup Polític Municipal Junts per Catalunya","Grup Polític Municipal Junts per Catalunya",9,"","","","","","","","",""
"","Khalid","Ghali","Bada","Masculí",68611.9,"","","","No","Membre","Miembro","Member","No","Consorci de les Biblioteques de Barcelona","Consorcio de Bibliotecas de Barcelona","Barcelona Libraries Consortium","Consorci de les Biblioteques de Barcelona",0,"https://apidocs.barcelona.cat/retribucions_pro/COM_AJB_Khalid%20Ghali%20Bada_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/CV_ca_Khalid%20Ghali%20Bada.pdf","https://apidocs.barcelona.cat/retribucions_pro/CV_es_Khalid%20Ghali%20Bada.pdf","https://ajuntament.barcelona.cat/agenda/comissionats/ca/khalid-ghali-bada","https://ajuntament.barcelona.cat/agenda/comissionats/es/khalid-ghali-bada","","","",""
"","Khalid","Ghali","Bada","Masculí",68611.9,"","","","No","Comissionat","Comisionado","Comissioner","Sí","Comissionat de Diàleg Intercultural i Pluralisme Religiós","Comisionado de Diálogo Intercultural y Pluralismo Religioso","Commissioner for Intercultural Dialogue and Religious Pluralism","Comissionat de Diàleg Intercultural i Pluralisme Religiós",4,"https://apidocs.barcelona.cat/retribucions_pro/COM_AJB_Khalid%20Ghali%20Bada_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/CV_ca_Khalid%20Ghali%20Bada.pdf","https://apidocs.barcelona.cat/retribucions_pro/CV_es_Khalid%20Ghali%20Bada.pdf","https://ajuntament.barcelona.cat/agenda/comissionats/ca/khalid-ghali-bada","https://ajuntament.barcelona.cat/agenda/comissionats/es/khalid-ghali-bada","","","",""
"PSC","Laia","Bonet","Rull","Femení",98191.94,"","","","No","Tinenta d'Alcaldia","Teniente de alcaldía","Deputy Mayor","No","Tercera Tinència d'Alcaldia","Tercera Tenencia de Alcaldía","Third Deputy Mayor's Office","Tercera Tinència d'Alcaldia",2,"https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Laia%20Bonet%20Rull_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Laia%20Bonet%20Rull_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Laia%20Bonet%20Rull_CVCS.pdf","https://ajuntament.barcelona.cat/agenda/psc/ca/laia-bonet-rull","https://ajuntament.barcelona.cat/agenda/psc/es/laia-bonet-rull","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/activitats/declaracio-inicial-446","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/activitats/declaracio-inicial-446","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/bens/declaracio-inicial-445","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/bens/declaracio-inicial-445"
"PSC","Laia","Bonet","Rull","Femení",98191.94,"","","","No","Direcció de l'Àrea","Dirección del área","In charge of the Area of","No","Àrea d'Agenda 2030, Transició Digital, Esports i Coordinació Territorial i Metropolitana","Área de Agenda 2030, Transición Digital, Deportes y Coordinación Territorial y Metropolitana","Area of 2030 Agenda, Digital Transition, Sports and Territorial and Metropolitan Coordination","Àrea d'Agenda 2030, Transició Digital, Esports i Coordinació Territorial i Metropolitana",0,"https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Laia%20Bonet%20Rull_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Laia%20Bonet%20Rull_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Laia%20Bonet%20Rull_CVCS.pdf","https://ajuntament.barcelona.cat/agenda/psc/ca/laia-bonet-rull","https://ajuntament.barcelona.cat/agenda/psc/es/laia-bonet-rull","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/activitats/declaracio-inicial-446","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/activitats/declaracio-inicial-446","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/bens/declaracio-inicial-445","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/bens/declaracio-inicial-445"
"PSC","Laia","Bonet","Rull","Femení",98191.94,"","","","No","Regidora","Concejala","Councillor","Sí","Consell Municipal","Consejo Municipal","City Council","Consell Municipal",3,"https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Laia%20Bonet%20Rull_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Laia%20Bonet%20Rull_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Laia%20Bonet%20Rull_CVCS.pdf","https://ajuntament.barcelona.cat/agenda/psc/ca/laia-bonet-rull","https://ajuntament.barcelona.cat/agenda/psc/es/laia-bonet-rull","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/activitats/declaracio-inicial-446","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/activitats/declaracio-inicial-446","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/bens/declaracio-inicial-445","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/bens/declaracio-inicial-445"
